가맹점명,소재지도로명주소,위도,경도,카테고리,메뉴
전농집,서울특별시 동대문구 사가정로138,37.57765736,127.0601181,"곰탕,설렁탕","설렁탕: 9,000원; 해장국: 8,000원; 도가니탕: 15,000원; 꼬리곰탕: 17,000원; 수육: 28,000원"
전농피자,서울특별시 동대문구 사가정로148,37.57665944,127.0615345,카페,"꼰대라떼: 으른의 맛! 달달하며 묵직한 커피 맛이 느껴지는 라떼; 탐의보감 3종: 올 겨울을 건강하고 따뜻하게 보낼 음료 3종 (쌍화차, 홍시쌍화차, 사과생강차); 솔티드 카라멜 라떼 3종: 말차, 홍차, 다크초코 라떼에 솔티드카라멜 크림이 올라간 솔티드카라멜 3종 음료; 콜라겐 요거트 스무디: 망고패션, 석류, 콜라겐! 1일 권장섭취량이 포함된 콜라겐 요거트스무디; 오리엔탈 라떼: 카페라떼에 달달한 연유를 넣은 베트남에서 태어난 라떼; 고르곤졸라&디아블로 피자: 20년 FW 신메뉴! 풍미 가득한 고르곤졸라와 매콤하고 깔끔한 디아블로 피자; 크림,로제,토마토 파스타: 입맛대로 골라 먹을 수 있는 파스타 3종!; 고구마 프레즐: 달콤한 고구마 앙금과 고소한 모짜렐라 치즈를 넣어 더욱 부드러운 맛의 프레즐; 크림 달고나 카페라떼: 달달한 달고나 크림과 우유, 커피의 조화로운 단맛의 카페라떼; 그린라떼: 쌉싸름한 녹차와 스팀 우유가 어우러져 녹차의 진하고 풍부한맛이 일품인 음료; 콜드브루 300ml: 코스타리카 원두로 추출한 밸런스좋은 콜드브루; 허니버터브레드: 겉은 바삭, 속은 쫄깃한 토스트에 깊고 진한 카라멜 소스, 시나몬 파우더를 토핑한 생크림을 올린 탐앤탐스의 베스트 메뉴; 페퍼로니 프레즐: 토마토소스와 페퍼로니의 조화, 베스트셀러 프레즐; 싱글 오리진 커피: 스페셜티, 시다모, 디카페인, 동티모르, 콜롬비아, 예가체프, 케냐AA"
전농황제 족발 앤 보쌈,서울특별시 동대문구 전농로17길8,37.57862964,127.0566189,"족발,보쌈","왕족: 32,000원"
장터분식해성만두,서울특별시 동대문구 휘경로17,37.59578471,127.062178,종합분식,"제육볶음: 7,000원; 오징어덮밥: 7,000원; 순두부: 7,000원; 된장찌개: 7,000원; 비빔밥: 7,000원"
장평칼국수,서울특별시 동대문구 장한로12길48,37.56492422,127.0701992,"칼국수,만두","죽: 2,000원; 볶음밥: 2,000원; 등심추가: 12,000원; 야채추가: 7,000원; 만두사리: 1,000원; 장칼국수: 2인이상 부터 주문이 가능합니다.; 만두 전골 (대): 50,000원; 만두 전골 (중): 40,000원; 만두 전골 (소): 30,000원; 막국수 (비빔, 물): 10,000원; 코다리 무침: 12,000원; 손만두: 8,000원"
재민식당,서울특별시 동대문구 무학로27길11,37.57448445,127.029852,"백반,가정식","조기찌개: 7,000원; 철판오징어볶음: 15,000원; 철판제육볶음: 15,000원; 삼겹살: 15,000원; 오삼불고기: 18,000원"
재벌국수,서울특별시 동대문구 하정로3길7-3,37.57539905,127.026308,국수,"고기국수: 사골을 푹 고아낸 육수에 면을 넣고 그 위에 고명으로 삶은 돼지고기 수육을 올린 국수; 비빔국수: 특제 비빔소스를 야채와 면이 골고루 비벼져 그 위에 고명으로 삶은 돼지고기가 올라가는 국수; 보말칼국수: 제주도 바다 고둥으로 알려진 보말로 조리된 칼국수; 보말죽: 제주도 바다 고둥이라고 불리는 보말로 조리된 죽입니다 고소하고 건강한 요리; 돔베고기(반도마): 삶은 돼지고기를 도마 위에 두고 썰어 먹는 제주도의 향토 음식; 돔베고기(도마): 삶은 돼지고기를 도마 위에 두고 썰어 먹는 제주도의 향토 음식; 전복죽: 11,000원; 준치 마른안주: 12,000원; 한치부추전: 14,000원; 창도름순대 대: 24,000원; 창도름순대 소: 13,000원"
장안족발,서울특별시 동대문구 답십리로66길108,37.56829416,127.0656352,"족발,보쌈","족발 大: 35,000원; 족발 中: 30,000원; 보쌈 大: 30,000원; 보쌈 中: 25,000원; 매운족발(대): 40,000원; 매운족발(중): 35,000원; 냉채족발(대): 35,000원; 냉채족발(중): 30,000원; 곱창볶음/전골 (대): 33,000원; 곱창볶음/전골 (중): 28,000원; 순대국밥: 8,000원; 쟁반막국수: 10,000원"
장안쭈꾸미,서울특별시 동대문구 천호대로85길26-6,37.56276381,127.066993,한식,"슝늉+여러사리+쭈꾸미: 오리지널 쭈꾸미 조아죽네만의 비법양념으로 저온숙성을거쳐 탄생한 매콤한 쭈꾸미 입니다.; 슝늉+여러사리+쭈삼: 쭈꾸미와삼겹살의 만남 설명이 필요 없다 조아죽네 대표메뉴로 가장 인기스타이다.; 숭늉+여러사리+쭈닭: 춘천닭갈비만 있는게 아니다 조아죽네 쭈닭도 있다 쭈꾸미와 부드러운 닭다리살의 조화; 숭늉+여러사리+LA쭈갈: LA갈비와쭈꾸미의 미친조화. 일행들에게 칭찬받고 싶으면 무조건 시켜라!!; 쭈꾸미: 14,900원; 쭈삼: 15,900원; 쭈닭: 16,900원; LA쭈갈: 23,900원; 쫄면: 2,000원; 만두사리: 2,000원; 떡사리: 2,000원; 날치알: 3,000원; 눈꽃치즈: 3,000원"
장안칼국수,서울특별시 동대문구 천호대로85길22,37.56294952,127.0665961,"칼국수,만두","바지락칼국수: 10,000원; 재래된장칼국수: 11,000원; 팥칼국수: 10,000원; 녹두빈대떡: 13,000원; 칡비빔/물냉면/회냉면: 회냉면 11000; 검은콩국수: 11,000원; 메밀만두: 6,000원; 떡국.떡만두.만두국: 10,000원"
장어세상,서울특별시 동대문구 장한로9,37.56244888,127.0648139,"장어,먹장어요리","생물장어포장 1kg: 59,000원; 민물장어 2마리: 64,000원; 산꼼장어 1인분: 25,000원; 바다장어 1인분: 20,000원; 소갈비살: 20,000원; 장어탕: 7,000원; 냉면: 7,000원; 잔치국수: 5,000원"
장원닭한마리,서울특별시 동대문구 전농로36,37.56801261,127.0574092,닭요리,"닭한마리 특대: 52,000원; 닭도리탕 특대: 55,000원; 대:2.5마리: 대:2.5마리; 중:1.5마리: 중:1.5마리; 칼국수사리: 3,000원; 볶음밥 (1인): 3,000원; 닭도리탕(중): 한마리반; 닭도리탕(대): 두마리반; 야채사리: 2,000원; 라면사리: 1,000원; 떡/모래집: 3,000원"
장위동유성집장안점,서울특별시 동대문구 장한로33,37.56440604,127.0661931,소고기구이,"한우등심: 한우 1++, 1+ 등급만 고집 25년 숙성 노하우를 사용 최고의 맛을 느끼실 수 있습니다; 별미국수: 4,000원; 소주: 5,000원; 맥주: 5,000원; 별미국수 곱배기: 6,000원"
장안골,서울특별시 동대문구 답십리로65길124-3,37.57818028,127.0704141,"육류,고기요리","생삼겹살: 14,000원"
장안대박집,서울특별시 동대문구 한천로82,37.56866734,127.0638307,"육류,고기요리",돼지무한리필: 삼겹살+대패살겹살+공기밥+볶음밥; 우삼겹 무한리필: 우삼겹+삼겹살+대패삼겹살+공기밥+볶음밥+된장찌개; 우삼겹: 180g; 갈비살: 갈비살150g(프라임)
장안동100근집,서울특별시 동대문구 답십리로272-6,37.57190907,127.070424,돼지고기구이,"살치살: 35,000원; 새우살: 35,000원; 특수부위: 31,000원; 차돌: 26,000원; 등심: 28,000원; 채끝: 25,000원; 꽃등심: 35,000원; 육회비빔밥: 9,000원; 육회냉면: 10,000원; 삼겹살 (1인분): 12,000원; 육회 1접시: 30,000원; 토시살: 48,000원; 사시미: 9,000원; 갈비: 점심메뉴; 한우곰탕: 점심메뉴"
장안면옥,서울특별시 동대문구 사가정로258,37.57909711,127.0735727,냉면,회냉면: 맛있는 회냉면; 갈비찜+냉면 2인세트: 왕갈비찜과 맛있는 냉면을 함께 드실 수 있는 세트
장안멸치국수,서울특별시 동대문구 장한로199,37.57822797,127.0718966,국수,"멸치국수: 6,000원; 비빔국수: 7,000원; 고기국수: 8,000원; 고추장찌개: 18,000원; 골뱅이무침: 18,000원; 어묵국수: 7,000원; 콩국수: 8,000원; 소고기 수육: 20,000원"
장안벌함흥냉면,서울특별시 동대문구 장한로60,37.5663416,127.0682631,냉면,"물냉면: 10,000원; 비빔냉면: 10,000원; 회냉면: 11,000원; 갈비탕: 14,000원; 왕만두: 9,000원; 물만두: 8,000원"
장안뷔페,서울특별시 동대문구 사가정로233,37.57905866,127.0709693,한식,"쿠폰11장: 80,000원; 1인가격: 8,000원"
장안생소금구이,서울특별시 동대문구 답십리로237,37.57293474,127.0667877,"육류,고기요리","소금구이: 15,000원; 가브리살: 17,000원; 삼겹살: 18,000원; 뒷고기: 17,000원; 껍데기: 9,000원"
장안설렁탕,서울특별시 동대문구 천호대로89길3,37.56212226,127.0679534,"곰탕,설렁탕","설렁탕: 13,000원; 설특탕: 19,000원; 도가니탕: 24,000원; 양지수육: 60,000원; 도가니수육: 65,000원; 모듬수육: 70,000원; 국물1인: 7,000원"
장안영양탕,서울특별시 동대문구 한천로28길26,37.57316169,127.0681556,"사철,영양탕","수육(2인분): 48,000원; 전골(2인분): 48,000원; 무침(2인분): 48,000원; 특 탕: 15,000원; 탕: 11,000원"
장안제빵소,서울특별시 동대문구 장안벚꽃로107,37.5710536,127.0751137,베이커리,"단팥빵: 천연발효종으로 만든 속이 편하고 달달한 단팥빵; 소금빵: 쫄깃쫄깃하고 짭쪼름한 맛이 매력적인 소금빵; 옥수수깜바뉴: 구수하고 담백한 맛으로 부담없는 간식빵!! 유명 제과점에서 5천원대란건 안비밀>_<; 카스테라꽈배기: 쫄깃한 꽈배기에 생크림을 발라서 촉촉한 카스테라가루를 뭉글뭉글하게 입힌 추억의 꽈배기:); 깨찰빵: 고소하고 담백하게 부담없는 간식; 초코소보로: 소보로에 초코칩이 콕콕 달콤바삭; 소세지도넛: 찹쌀 반죽에 소세지를 돌돌 남녀노소 누구나 좋아하는 소세지도넛; 허니바게트: 벌꿀을 듬뿍 뿌려 달달하고 바삭한 식감에 모짜렐라 치즈를 품은 촉촉한 속살의 조화가 참 맛있는 메뉴; 호두먹물찹쌀빵: 담백한 먹물반죽 속에 쫄깃쫄깃한 완두찹쌀과 오도독 씹히는 고소한 호두의 꿀조합 많이 달지않아 남녀노소 누구나 즐길수있는 추천메뉴; 샐러드빵(사라다빵): 추억의 샐러드빵 아삭아삭 양배추와 짭쪼롭한 케찹과 마요네즈, 그리고 소세지하나가 쏘옥 들어간 추억의 맛 저희 매장에서는 옥수수반죽을 사용하여 더욱 고소해요"
장수한방족발,서울특별시 동대문구 서울시립대로55,37.57635834,127.0475453,"족발,보쌈",족발: 직접 파는 족발을 셋팅한뒤 촬영한 사진입니다.
장군부대찌개,서울특별시 동대문구 한천로67,37.5678376,127.0625959,"찌개,전골","메뉴 및 가격정보 홈페이지참조: 변동; 부대찌개: 변동; 순두부찌개/김치찌개/된장찌개: 변동; 돌솥비빔밥/갈비탕/육개장: 변동; 동태찌개/생선구이정식/삼계탕: 변동; 오징어볶음/제육볶음/닭도리탕/매운갈비: 변동; 장군부대: 9,000원; 존슨부대: 12,000원; 생오겹살: 13,000원; 대패삼겹살: 6,000원"
장군뽈따구,서울특별시 동대문구 망우로16길5,37.58966373,127.0618131,한식,"안창살: 20,000원; 뽈따구: 14,000원"
장군식당,서울특별시 동대문구 홍릉로1가길27,37.58155364,127.0426221,"순대,순댓국","순대국밥: 8,000원; 수육한접시: 12,000원; 오소리감투수육: 15,000원; 순대한접시: 8,000원; 모듬수육: 16,000원"
장군집,서울특별시 동대문구 회기로25길23-5,37.59111719,127.0553745,돼지고기구이,갈매기살+뽈살: 반반 주세요; 모듬스페셜: 갈매기+뽈살+낙엽살+막창+껍데기; 갈매기살: 돼지 한 마리에서 매우 적은 양이 나와 귀한 갈매기살!; 뽈살: 젤라틴이 풍부해 식감이 쫀득하며 지방이 거의 없는 부위. 쫄깃하면서도 부드러워요; 낙엽살: 앞다리 안쪽에 극소량 얻을 수 있고 지방이 적어 고소하고 사각한 식감; 막창: 위를 보호하는 효능과 알콜 분해력이 뛰어나 술안주엔 최고!; 껍데기: 쫄깃한 식감에 콜라겐 덩어리~ 피부 미용과 다이어트에 효과 짱!; 항정살: 담백하고 쫄깃하며 특유의 부드럽고 아삭아삭 식감; festival국수: 오시면 알려드림; 김치말이국수: 시원한 김치말이 고기와 함께하세요
장금이네,서울특별시 동대문구 천호대로4길19-3,37.57319722,127.0256235,한식,"순대국: 10,000원; 순대곱창볶음: 13,000원; 소곱창볶음: 16,000원; 오징어볶음: 11,000원; 수육: 15,000원; 편육: 10,000원"
장디저트 Jang Dessert,서울특별시 동대문구 사가정로148,37.57665944,127.0615345,"카페,디저트","블루베리그릭요거트: 시그니처 블루베리 그릭요거트; 100%아몬드 얼그레이레몬스콘: 얼그레이와 레몬의 꿀조합!; 아몬드황치크치: 시그니처 스콘! 100%아몬드파우더와 크림치즈의 꿀 조합.; 100%아몬드녹차라떼고소해: 3,900원; 오달초(오독 오독 달달 초코칩): 3,900원; 70%무설탕 쿠키: 70% 무설탕 사블레 쿠키.; 두가지 맛을 한번에 맛볼수 있습니다.: 초코녹차 그릭요거트; 80%무설탕 버터쿠키: 글루텐프리 저당 현미쌀 쿠키; 유기농현미쌀초코칩쿠키: 바삭 바삭 달콤 달콤 현미쌀 쿠키; 망고그릭요거트: 5,200원; 애플시나몬: 5,200원; 100%우유생크림: 글루텐 프리 현미쌀 시트! 100%동물성생크림 비장제유기농설탕.^^; 진짜초코렛 그릭요거트: 그릭요거트+100%초코파우더+초코칩+시럽대신 액상알루로스 사용.; 유기농오트 황치롤치스콘: 유기농오트밀을 손수 갈아서 만든 저당스콘!; 러블리체리: 체리 씹히는 맛이 굿!"
장미식당,서울특별시 동대문구 왕산로112,37.57795576,127.0356376,한식,한식뷔페: 매일바뀌는 한식뷔페
장수감자탕,서울특별시 동대문구 천호대로17길32,37.5754881,127.0324768,감자탕,"탑감자탕(소): 32,000원; 탑감자탕(중): 38,000원; 탑감자탕(대): 44,000원; 탑등뼈찜(소): 36,000원; 탑등뼈찜(중): 42,000원; 탑등뼈찜(대): 48,000원; 볶음밥: 2,000원; 한방감자탕 대: 48,000원; 한방감자탕 중: 42,000원; 등뼈한방탕: 12,000원; 뼈해장국: 9,000원; 뼈추가: 18,000원"
장수닭도리탕감자탕,서울특별시 동대문구 장한로24길20,37.57043458,127.0719819,닭볶음탕,"닭도리탕(중): 33,000원; 감자탕 대: 43,000원; 묵은지닭도리탕 대: 55,000원; 묵은지닭도리탕 중: 40,000원; 닭도리탕(대): 43,000원; 감자탕(중): 33,000원"
장수보리밥,서울특별시 동대문구 망우로20길16,37.59001857,127.0633826,보리밥,"보리비빔밥: 8,000원; 쌀비빔밥: 8,000원; 장수꽁보리밥: 8,000원; 장수된장찌개: 8,000원; 고기쌈밥: 12,000원; 야채쌈밥: 9,000원"
장수분식,서울특별시 동대문구 천호대로89길38,37.56342811,127.0690125,종합분식,"칼국수: 7,000원; 들깨칼국수: 9,000원; 만두칼국수: 8,000원; 육개장칼국수(밥): 9,000원; 국산콩국수: 9,000원; 냉면(물/비빔): 8,000원; 육개장 포장 2인: 12,000원; 연탄불고기(중): 8,000원; 연탄불고기(대): 14,000원; 갈비만두(6개): 5,000원"
큰맘할매순대국,서울특별시 동대문구 전농로225,37.58398829,127.0529169,"순대,순댓국","큰맘내장국밥: 담백,고소,쫄깃함을 다양하게 느낄 수 있는 곱창,오소리감투,염통이 가득한 푸짐한 내장국밥; 순대곱창볶음: 쫄깃한 곱창, 부드러운 순대, 다양한 야채와 매콤달콤 소스의 환상조합; 큰맘순대국: 묵직하면서도 자극적이지 않은 진한 육수에 갖은 재료를 가득 채워 얼큰, 시원한 대표 순대국; 순대국: 담백한 육수에 푸짐한 고기와 순대가 가득한 큰맘의 대표메뉴 순대국; 양선지해장국: 고기 육수의 감칠맛과 부드러운 선지와 양, 얼큰한 양념 다데기가 어우러진 제주식 해장국; 김치순대국: 엄선한 재료로 속을 푸짐하게 채운 토종 순대와 매콤달콤한 볶음김치의 조화가 일품인 순대국; 제육볶음: 삼겹살과 목살을 큰맘 특제 소스로 양념하여 매콤달콤하게 즐길 수 있는 사이드 메뉴; 뼈해장국: 얼큰한 국물과 푸짐한 고기살이 일품인 뼈 해장국; 수육국밥: 돼지고기, 배추, 부추를 넣어 깔끔하고 담백한 수육국밥; 소갈비탕: 부드러운 소갈비에 몸에 좋은 약재를 넣어 정성스럽게 끓인 갈비탕; 삼계탕: 풍부한 영양과 진한 맛의 사계절 보양 음식(공기밥 별도); 국밥 도시락: 국밥+밥+반찬 배달용 국밥 도시락; 순대 정식 도시락: 국밥과 순대를 동시에 즐길 수 있는 배달용 국밥 도시락; 보쌈 정식 도시락: 국밥과 보쌈를 동시에 즐길 수 있는 배달용 국밥 도시락; 뚝배기 돼지불고기: 특제 간장소스에 양념한 삼겹살과 목살을 진한 순대국 육수와 함께 담은 든든한 한끼 메뉴"
큰맘할매순대국,서울특별시 동대문구 전농로78,37.57181627,127.0575651,"순대,순댓국","큰맘내장국밥: 담백,고소,쫄깃함을 다양하게 느낄 수 있는 곱창,오소리감투,염통이 가득한 푸짐한 내장국밥; 순대곱창볶음: 쫄깃한 곱창, 부드러운 순대, 다양한 야채와 매콤달콤 소스의 환상조합; 큰맘순대국: 묵직하면서도 자극적이지 않은 진한 육수에 갖은 재료를 가득 채워 얼큰, 시원한 대표 순대국; 순대국: 담백한 육수에 푸짐한 고기와 순대가 가득한 큰맘의 대표메뉴 순대국; 양선지해장국: 고기 육수의 감칠맛과 부드러운 선지와 양, 얼큰한 양념 다데기가 어우러진 제주식 해장국; 김치순대국: 엄선한 재료로 속을 푸짐하게 채운 토종 순대와 매콤달콤한 볶음김치의 조화가 일품인 순대국; 제육볶음: 삼겹살과 목살을 큰맘 특제 소스로 양념하여 매콤달콤하게 즐길 수 있는 사이드 메뉴; 뼈해장국: 얼큰한 국물과 푸짐한 고기살이 일품인 뼈 해장국; 수육국밥: 돼지고기, 배추, 부추를 넣어 깔끔하고 담백한 수육국밥; 소갈비탕: 부드러운 소갈비에 몸에 좋은 약재를 넣어 정성스럽게 끓인 갈비탕; 삼계탕: 풍부한 영양과 진한 맛의 사계절 보양 음식(공기밥 별도); 국밥 도시락: 국밥+밥+반찬 배달용 국밥 도시락; 순대 정식 도시락: 국밥과 순대를 동시에 즐길 수 있는 배달용 국밥 도시락; 보쌈 정식 도시락: 국밥과 보쌈를 동시에 즐길 수 있는 배달용 국밥 도시락; 뚝배기 돼지불고기: 특제 간장소스에 양념한 삼겹살과 목살을 진한 순대국 육수와 함께 담은 든든한 한끼 메뉴"
큰손,서울특별시 동대문구 망우로1길37,37.58908701,127.0561474,냉면,"회냉면: 11,000원; 능이곰탕: 11,000원; 왕갈비전골: 중 54,000원 대 72,000원 *점심이후 주문가능 합니다.; 왕만두 5개: 7,000원; 해물만두 8개: 7,000원; 김치만두 8개: 7,000원; 물냉면: 10,000원; 비빔냉면: 10,000원; 맑은곰탕: 10,000원; 뚝배기불고기: 10,000원; 매운뚝불고기: 10,000원; 냉면+만두(왕/해물/김치): -냉면+만두선택 왕만두(2개) 해물만두(4개) 능이만두(4개) *회냉면선택시 1000원추가; 가오리회무침: 11,000원; 접시수육(150g): 16,000원; 콜라: 2,000원"
큰손참치,서울특별시 동대문구 천호대로91길38,37.56322552,127.0695958,일식당,"정식1세트: 참치1인 200g,오이무침,초밥2p,가라아게1p,새우튀김2p,장국,기본반찬; 정식2세트: 참치1인 200g,오이무침,초밥2p,가라아게1p,새우튀김2p,장국,기본반찬; 혼술세트: 참치뱃살과 기본반찬세트입니다 가성비 메뉴입니다; 친구세트: 2인 메뉴 참치뱃살과 기본반찬세트메뉴입니다; 가족세트: 3인메뉴 참치뱃살과 기본반찬세트메뉴입니다"
큰집닭강정 본점,서울특별시 동대문구 사가정로25가길5,37.58121461,127.0712822,"치킨,닭강정","大+음료500ml: 매운맛,중간매운맛,약간매운맛,순한맛,간장맛,치즈,허니버터,뿌링쓰 중 맛선택"
큰집닭강정 회기역점,서울특별시 동대문구 망우로79,37.59022313,127.061908,"치킨,닭강정","닭강정: 11,000원"
코코노포,서울특별시 동대문구 고산자로34가길36,37.57613849,127.0393064,베트남음식,"양지쌀국수: 깊고 깔끔한 소고기국물에 한장한장 썰어낸 양지고기가 어우러져 부드러운 감칠맛이 특징; 콜라 제로펩시 사이다: 2,000원; 베트남 보드카 맨보드카: 12,000원; 베트남 맥주 사이공스페셜: 6,000원; 파인애플볶음밥: 11,000원; 직화차돌 분짜: 16,000원; 고기짜조: 5,000원; 바베큐치킨: 4,500원; 해물짜조: 4,500원; 숯불고기 샐러드롤: 6,000원; 달콤팟타이: 10,000원; 톰양볶음밥: 12,000원; 숯불고기볶음밥: 숯불고기 직화볶음밥 무난한 듯 특별한 맛! 인기 볶음밥; 톰양꿍쌀국수: 달짝 시큼 매큼한 스프가 별미 쌀국수를 특별하게 즐기고싶을때 추천; 해물사천쌀국수: 해산물 듬뿍 얼큰한 국물이 시원한 쌀국수 변함없는 인기메뉴"
